1,CSSE,418.48672691687193,-0.7728518144128315
2,LUCD,326.95348837209303,-0.3079394990330976
3,ANNX.ST,151.0281690140845,-0.10461348697015264
4,FSECURE.HE,75.30434782608695,0.02078652157135878
5,PTEC.V,44.3880345635618,-0.22498110815340921
6,BSK.V,34.20595958859143,-0.05184729615503898
7,ALZN,31.23527014696633,-0.11490330954729622
8,FRED.V,20.19863283371348,-0.33878339286757303
9,NITRO.ST,19.954759050841705,-0.016382052280203646
10,AZR.V,18.834920634920636,-0.03339092653771042
11,BB.TO,17.333333333333332,-0.012094559503949456
12,BB,17.333333333333332,-0.01637232054356598
13,MRAI,15.457266562896963,-8.30654151693968
14,QPT.V,13.840044750619695,-0.7324195539763461
15,AJA-B.ST,13.067987668557175,-0.2953092490870854
16,ADE.OL,12.4,0.0004111750364505526
17,CEI,11.593145424441488,-0.6867378556636017
18,VCSA,11.079892230714247,3.0075309389615024
19,LKY.V,10.118735056240514,-1.405687554769677
20,SCHA.OL,9.579634464751958,0.24874893791195127
21,SCHB.OL,9.579634464751958,0.24874893791195127
22,LIFW,9.562324141812043,-0.19968993282222536
23,ENSU.OL,9.382716049382717,-0.009518158552523333
24,IIPR,9.298238509819802,0.019599692055224195
25,BCLI,9.143939393939394,-0.5224356912828381
26,VVOS,8.057736720554272,-0.8682739564847671
27,NGMD.V,8.030992828362969,-0.0581361469545135
28,HMR.V,7.965416818347288,-0.008556545800552826
29,CLVT,7.858267716535433,0.009552677918855963
30,LUNR,7.736279747450219,0.18317372530049678
31,AXDX,7.6376470588235295,0.03668591139959092
32,BYL.TO,6.788732394366197,-0.037872903125859704
33,ICM.V,6.743272092533275,2.6144430234171803
34,DOXA.ST,6.73109243697479,0.4580952684038267
35,SONN,6.43674985830781,2.0163570376427495
36,ARU.V,6.198182383451121,-0.07346260333538426
37,SRFM,6.1068068622025455,-0.49489530025268075
38,UP,5.680064926743839,-0.2652436054152222
39,FNR.V,5.496503496503497,-0.21177866596684505
40,RIGHTB.ST,5.463270142180095,-1.0871434306295136
41,SGU.V,5.424449012515938,-0.24541004680598588
42,VEIN.V,5.26630809252619,-0.035294787317461496
43,EVMT.V,5.220249057642989,0.07855242414042012
44,AVGR,5.215304798962387,-0.24879743780094993
45,APCX,4.671521035598706,-0.04773201898719203
46,SPGI,4.650862068965517,0.008512117918913865
47,CYTH,4.649316225396451,-0.1788984446455612
48,DEAR.ST,4.613262910798122,-0.20888596261353143
49,TIETO.HE,4.566666666666666,0.02508139049284627
50,TIETOS.ST,4.566666666666666,0.0021722483006181717
51,TIETO.OL,4.566666666666666,0.002212540468310946
52,VIS.V,4.542959760762436,-0.32971077120083947
53,EGLX.TO,4.373968059942523,-0.6968927873880134
54,SQFT,4.239767998810618,0.22734773874318218
55,MCK,4.157446808510638,0.01539812103329261
56,ADP,4.052001368457065,0.011800617671407373
57,IRS,3.9834710743801653,81.87240955877233
58,ZFOX,3.9180910099889013,-0.0588339708941203
59,BTV.V,3.650607341195212,-0.19730275434508746
60,SBS,3.5524454797448484,0.14735370632544165
61,SPERM.ST,3.4466257668711657,-0.09843102557139227
62,VRSN,3.325870646766169,0.012299296192898556
63,UPSALE.ST,3.2803468208092488,0.01981218141238906
64,RDZN,3.2563050444627266,-0.10844045836832766
65,ORGS,3.252783964365256,-0.2968765959912004
66,FC,3.1860874669797474,0.020046439224685728
67,CMB.V,3.1820700703219904,-0.10076882915688423
68,CMOTEC-B.ST,3.175078864353312,-0.12375794028916076
69,OWLT,3.076536312849162,-0.19070565003667456
70,NRXS,3.0648261392104934,-0.1690145550215813
71,SPIFF.ST,2.9419171405361495,-0.49711965044726014
72,FUBO,2.9216145378298095,-0.08948640390502645
73,X.TO,2.880551301684533,0.06343138834277254
74,LADYLU.ST,2.840594182998377,-0.36950410944232387
75,NCMI,2.7507552870090635,0.1225634359487209
76,LWR.V,2.748652940582517,-0.11014691601436054
77,CREX,2.717488789237668,-0.040389241652331875
78,SINCH.ST,2.710182767624021,0.040492959818227994
79,HOUS,2.5875,0.051030242591072784
80,POLAR.ST,2.5656437673743846,-0.6460472738478646
81,AVB,2.557641209273683,0.007044365474819938
82,HBP.TO,2.545562130177515,-0.05218345675250534
83,JAMF,2.4723084083152345,-0.013454148550889004
84,PTN,2.4297652095007574,-0.7249227409116967
85,PGLD.V,2.4158915872177884,-0.0482482298407913
86,RDHL,2.4141958670260557,-0.45840342879623125
87,ADTX,2.4114980804458095,-0.9723181213125962
88,NRT,2.3746985031909613,0.017509529959701786
89,BSGM,2.332181922855498,-0.10748634570516827
90,AKR,2.3212449255751015,0.00275062205901534
91,EXPE,2.3211009174311927,0.03367811779203356
92,HUNTER.ST,2.30968622100955,-0.7545797374169483
93,CNSP,2.2565487204034174,-6.674526275384036
94,DIV.TO,2.222854096321308,0.022150178536318326
95,DARE,2.1816508741242386,-0.2594893590824544
96,FOBI.V,2.1392940343785423,-0.06352378351912275
97,TAUR-B.ST,2.127029235091514,-0.11750334313965988
98,LPTV,2.095875622440157,-0.22293489189740193
99,QRC.TO,2.075063847133152,0.11643587093303051
100,BLBX,1.9952194478447405,-0.08218020868401894
101,TSEC.ST,1.9933547204399633,0.04930602296961238
102,NGENIC.ST,1.9864864864864864,-0.040154204241277094
103,PRGS,1.97892476005101,0.008830819055322502
104,PHUN,1.9668943772990015,-0.6139412862179843
105,STREAM.ST,1.9387977001296068,-0.2890372610902277
106,EFTR,1.8910866299449174,-0.23279982115746295
107,NHHH.V,1.8342925846349094,-0.0650951237777163
